date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:48:07	118685/118685	---M-Z	200	added ('OK')	text/html	etag:%221cf9d-6113541d939ca-gzip%22	https://www.poly.com/mx/es	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es.html	(from )
17:48:07	155/155	---M-Z	200	added ('OK')	text/plain	etag:%22db-5a23d901bd080-gzip%22	https://www.poly.com/robots.txt		(from )
17:48:08	7704/7704	---M-Z	200	added ('OK')	text/css	date:Wed,%2021%20Feb%202024%2022:48:08%20GMT	https://use.typekit.net/lru7xia.css	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/use.typekit.net/lru7xia.css	(from https://www.poly.com/mx/es)
17:48:09	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2021%20Feb%202024%2022:48:09%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.googletagmanager.com/gtm.25445.delayed	(from https://www.poly.com/mx/es)
17:48:14	638473/638473	---MCZ	200	added ('OK')	application/x-javascript	etag:%22e85053798b9353d072c5aab1d03a4a98:1698183662.903739%22	http://assets.adobedtm.com/c58bf15de841/12a78ff4a690/launch-c87681b2d15a.min.js	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/assets.adobedtm.com/c58bf15de841/12a78ff4a690/launch-c87681b2d15a.min.js	(from https://www.poly.com/mx/es)
17:48:15	123850/123850	---M-Z	200	added ('OK')	text/css	etag:%221e3ca-5f05ba2f1d080-gzip%22	https://www.poly.com/etc.clientlibs/poly/clientlibs/clientlib-vendor.min.55fbb0213152cd80b5178f8fc3189e54.css	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/etc.clientlibs/poly/clientlibs/clientlib-vendor.min.55fbb0213152cd80b5178f8fc3189e54.css	(from https://www.poly.com/mx/es)
17:48:15	1797878/1797878	---M-Z	200	added ('OK')	text/css	etag:%221b6ef6-60d8a65a19480-gzip%22	https://www.poly.com/etc.clientlibs/poly/clientlibs/clientlib-base.min.d5796ce47522a2885b9a7d242875c200.css	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/etc.clientlibs/poly/clientlibs/clientlib-base.min.d5796ce47522a2885b9a7d242875c200.css	(from https://www.poly.com/mx/es)
17:48:15	144673/144673	---M-Z	200	added ('OK')	application/javascript	etag:%2223521-5d682049c54c0-gzip%22	https://www.hp.com/mx-es/scripts/framework/jquery/v-1-8/jquery.js	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.hp.com/mx-es/scripts/framework/jquery/v-1-8/jquery.js	(from https://www.poly.com/mx/es)
17:48:16	89660/89660	---M-Z	200	added ('OK')	text/html	etag:%2215e3c-61137df766604-gzip%22	https://www.poly.com/mx/es/products	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products.html	(from https://www.poly.com/mx/es)
17:48:18	126201/126201	---M-Z	200	added ('OK')	text/html	etag:%221ecf9-61135ec3b7d44-gzip%22	https://www.poly.com/mx/es/products/headsets	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/headsets.html	(from https://www.poly.com/mx/es)
17:48:18	147578/147578	---M-Z	200	added ('OK')	text/html	etag:%222407a-611364428295e-gzip%22	https://www.poly.com/mx/es/products/headsets/voyager/voyager-focus-uc	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/headsets/voyager/voyager-focus-uc.html	(from https://www.poly.com/mx/es)
17:48:19	148262/148262	---M-Z	200	added ('OK')	text/html	etag:%2224326-6113792a72d48-gzip%22	https://www.poly.com/mx/es/products/headsets/blackwire/blackwire-5200	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/headsets/blackwire/blackwire-5200.html	(from https://www.poly.com/mx/es)
17:48:19	138424/138424	---M-Z	200	added ('OK')	text/html	etag:%2221cb8-611357a97daca-gzip%22	https://www.poly.com/mx/es/products/headsets/voyager	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/headsets/voyager.html	(from https://www.poly.com/mx/es)
17:48:20	117015/117015	---M-Z	200	added ('OK')	text/html	etag:%221c917-6113555100d8a-gzip%22	https://www.poly.com/mx/es/products/headsets/savi	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/headsets/savi.html	(from https://www.poly.com/mx/es)
17:48:20	101855/101855	---M-Z	200	added ('OK')	text/html	etag:%2218ddf-61135ede31a94-gzip%22	https://www.poly.com/mx/es/products/headsets/blackwire	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/headsets/blackwire.html	(from https://www.poly.com/mx/es)
17:48:20	125972/125972	---M-Z	200	added ('OK')	text/html	etag:%221ec14-611398cafc428-gzip%22	https://www.poly.com/mx/es/products/headsets/encorepro	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/headsets/encorepro.html	(from https://www.poly.com/mx/es)
17:48:21	198242/198242	---M-Z	200	added ('OK')	text/html	etag:%2230662-61137cd95430e-gzip%22	https://www.poly.com/mx/es/products/headsets/aviation-specials	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/headsets/aviation-specials.html	(from https://www.poly.com/mx/es)
17:48:21	429198/429198	---M-Z	200	added ('OK')	text/html	etag:%2268c8e-6113866ce6da9-gzip%22	https://www.poly.com/mx/es/products/headsets/accessories	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/headsets/accessories.html	(from https://www.poly.com/mx/es)
17:48:22	88308/88308	---M-Z	200	added ('OK')	text/html	etag:%22158f4-611363841ef4c-gzip%22	https://www.poly.com/mx/es/products/phones/conference-phones	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/phones/conference-phones.html	(from https://www.poly.com/mx/es)
17:48:23	169142/169142	---M-Z	200	added ('OK')	text/html	etag:%22294b6-611370bd6cfce-gzip%22	https://www.poly.com/mx/es/products/phones/trio/trio-c60	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/phones/trio/trio-c60.html	(from https://www.poly.com/mx/es)
17:48:23	172797/172797	---M-Z	200	added ('OK')	text/html	etag:%222a2fd-611370983d550-gzip%22	https://www.poly.com/mx/es/products/phones/sync/sync-20	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/phones/sync/sync-20.html	(from https://www.poly.com/mx/es)
17:48:24	116018/116018	---M-Z	200	added ('OK')	text/html	etag:%221c532-61144b7513386-gzip%22	https://www.poly.com/mx/es/products/phones/trio	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/phones/trio.html	(from https://www.poly.com/mx/es)
17:48:25	133457/133457	---M-Z	200	added ('OK')	text/html	etag:%2220951-611365283d855-gzip%22	https://www.poly.com/mx/es/products/phones/sync	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/phones/sync.html	(from https://www.poly.com/mx/es)
17:48:25	119050/119050	---M-Z	200	added ('OK')	text/html	etag:%221d10a-611356bae5f31-gzip%22	https://www.poly.com/mx/es/products/phones/accessories	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/phones/accessories.html	(from https://www.poly.com/mx/es)
17:48:25	86395/86395	---M-Z	200	added ('OK')	text/html	etag:%221517b-6113b5d1cc8e2-gzip%22	https://www.poly.com/mx/es/products/phones/business-phones	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/phones/business-phones.html	(from https://www.poly.com/mx/es)
17:48:26	157013/157013	---M-Z	200	added ('OK')	text/html	etag:%2226555-61139c0da9b50-gzip%22	https://www.poly.com/mx/es/products/phones/ccx/ccx-600	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/phones/ccx/ccx-600.html	(from https://www.poly.com/mx/es)
17:48:26	142582/142582	---M-Z	200	added ('OK')	text/html	etag:%2222cf6-6113c091d5607-gzip%22	https://www.poly.com/mx/es/products/phones/vvx/vvx-450	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/phones/vvx/vvx-450.html	(from https://www.poly.com/mx/es)
17:48:26	156100/156100	---M-Z	200	added ('OK')	text/html	etag:%22261c4-6113ab0597522-gzip%22	https://www.poly.com/mx/es/products/phones/desk-phones	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/phones/desk-phones.html	(from https://www.poly.com/mx/es)
17:48:27	234279/234279	---M-Z	200	added ('OK')	text/html	etag:%2239327-61137d0089739-gzip%22	https://www.poly.com/mx/es/products/phones/rove	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/phones/rove.html	(from https://www.poly.com/mx/es)
17:48:27	87980/87980	---M-Z	200	added ('OK')	text/html	etag:%22157ac-6113640d2ceb1-gzip%22	https://www.poly.com/mx/es/products/video-conferencing	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/video-conferencing.html	(from https://www.poly.com/mx/es)
17:48:27	159631/159631	---M-Z	200	added ('OK')	text/html	etag:%2226f8f-6113c094b6651-gzip%22	https://www.poly.com/mx/es/products/video-conferencing/studio-p/studio-p5	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/video-conferencing/studio-p/studio-p5.html	(from https://www.poly.com/mx/es)
17:48:27	169886/169886	---M-Z	200	added ('OK')	text/html	etag:%222979e-61137500e4e39-gzip%22	https://www.poly.com/mx/es/products/video-conferencing/g/g7500	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/video-conferencing/g/g7500.html	(from https://www.poly.com/mx/es)
17:48:28	183773/183773	---M-Z	200	added ('OK')	text/html	etag:%222cddd-611361589d2dd-gzip%22	https://www.poly.com/mx/es/products/video-conferencing/studio	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/video-conferencing/studio.html	(from https://www.poly.com/mx/es)
17:48:28	124181/124181	---M-Z	200	added ('OK')	text/html	etag:%221e515-6113a9e4153f6-gzip%22	https://www.poly.com/mx/es/products/video-conferencing/studio-p	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/video-conferencing/studio-p.html	(from https://www.poly.com/mx/es)
17:48:30	60575/60575	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Feb%202024%2022:48:30%20GMT	https://www.poly.com/mx/es/products/video-conferencing/video-carts	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/video-conferencing/video-carts	(from https://www.poly.com/mx/es)
17:48:30	106480/106480	---M-Z	200	added ('OK')	text/html	etag:%2219ff0-6113ce44969d7-gzip%22	https://www.poly.com/mx/es/products/video-conferencing/accessories	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/video-conferencing/accessories.html	(from https://www.poly.com/mx/es)
17:48:31	83387/83387	---M-Z	200	added ('OK')	text/html	etag:%22145bb-611358473e8e0-gzip%22	https://www.poly.com/mx/es/products/software	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/software.html	(from https://www.poly.com/mx/es)
17:48:31	170109/170109	---M-Z	200	added ('OK')	text/html	etag:%222987d-611357c201fbc-gzip%22	https://www.poly.com/mx/es/products/services/cloud/poly-lens	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/services/cloud/poly-lens.html	(from https://www.poly.com/mx/es)
17:48:32	145323/145323	---M-Z	200	added ('OK')	text/html	etag:%22237ab-61139e4f67c08-gzip%22	https://www.poly.com/mx/es/products/video-conferencing/clariti	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/video-conferencing/clariti.html	(from https://www.poly.com/mx/es)
17:48:32	1216001/1216001	---M--	200	added ('OK')	image/png	etag:%22128e01-5ecf83fbdc840%22	https://www.poly.com/content/dam/www/products/services/cloud/poly-lens/img/poly-len-ui-monitor-image-support-update.png	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/content/dam/www/products/services/cloud/poly-lens/img/poly-len-ui-monitor-image-support-update.png	(from https://www.poly.com/mx/es)
17:48:33	90559/90559	---M-Z	200	added ('OK')	text/html	etag:%22161bf-6113555ad5d9d-gzip%22	https://www.poly.com/mx/es/products/services	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/services.html	(from https://www.poly.com/mx/es)
17:48:33	148608/148608	---M-Z	200	added ('OK')	text/html	etag:%2224480-61136e4a27029-gzip%22	https://www.poly.com/mx/es/products/services/support/poly-plus	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/services/support/poly-plus.html	(from https://www.poly.com/mx/es)
17:48:33	119041/119041	---M-Z	200	added ('OK')	text/html	etag:%221d101-6113855b80cfa-gzip%22	https://www.poly.com/mx/es/products/services/support	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/services/support.html	(from https://www.poly.com/mx/es)
17:48:34	127790/127790	---M-Z	200	added ('OK')	text/html	etag:%221f32e-6113d036fbc5d-gzip%22	https://www.poly.com/mx/es/products/services/professional	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/services/professional.html	(from https://www.poly.com/mx/es)
17:48:34	103876/103876	---M-Z	200	added ('OK')	text/html	etag:%22195c4-611432d743575-gzip%22	https://www.poly.com/mx/es/products/services/managed	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/services/managed.html	(from https://www.poly.com/mx/es)
17:48:34	116014/116014	---M-Z	200	added ('OK')	text/html	etag:%221c52e-6113d39bc8037-gzip%22	https://www.poly.com/mx/es/products/services/training	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/services/training.html	(from https://www.poly.com/mx/es)
17:48:35	60165/60165	---M-Z	200	added ('OK')	text/html	etag:%22eb05-6113b6d25a09f-gzip%22	https://www.poly.com/mx/es/product-finder	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/product-finder.html	(from https://www.poly.com/mx/es)
17:48:35	1092575/1092575	---M-Z	200	added ('OK')	text/html	etag:%2210abdf-6113866a564a1-gzip%22	https://www.poly.com/mx/es/products/all	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/all.html	(from https://www.poly.com/mx/es)
17:48:36	75207/75207	---M-Z	200	added ('OK')	text/html	etag:%22125c7-6113aff225a47-gzip%22	https://www.poly.com/mx/es/solutions	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions.html	(from https://www.poly.com/mx/es)
17:48:36	199126/199126	---M-Z	200	added ('OK')	text/html	etag:%22309d6-61137cf612c3f-gzip%22	https://www.poly.com/mx/es/solutions/platform	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions/platform.html	(from https://www.poly.com/mx/es)
17:48:36	207436/207436	---M-Z	200	added ('OK')	text/html	etag:%2232a4c-611384ca6324f-gzip%22	https://www.poly.com/mx/es/solutions/platform/microsoft/video/teams-rooms-windows	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions/platform/microsoft/video/teams-rooms-windows.html	(from https://www.poly.com/mx/es)
17:48:37	100602/100602	---M-Z	200	added ('OK')	text/html	etag:%22188fa-6113a47a86c75-gzip%22	https://www.poly.com/mx/es/solutions/platform/microsoft	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions/platform/microsoft.html	(from https://www.poly.com/mx/es)
17:48:37	108096/108096	---M-Z	200	added ('OK')	text/html	etag:%221a640-6113cff2c6749-gzip%22	https://www.poly.com/mx/es/solutions/platform/zoom	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions/platform/zoom.html	(from https://www.poly.com/mx/es)
17:48:37	80258/80258	---M-Z	200	added ('OK')	text/html	etag:%2213982-6113d4dca363c-gzip%22	https://www.poly.com/mx/es/solutions/platform/google	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions/platform/google.html	(from https://www.poly.com/mx/es)
17:48:38	187917/187917	---M-Z	200	added ('OK')	text/html	etag:%222de0d-6113d34514313-gzip%22	https://www.poly.com/mx/es/solutions/platform/ringcentral	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions/platform/ringcentral.html	(from https://www.poly.com/mx/es)
17:48:38	195514/195514	---M-Z	200	added ('OK')	text/html	etag:%222fbba-6113c3315f1de-gzip%22	https://www.poly.com/mx/es/solutions/platform/8x8	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions/platform/8x8.html	(from https://www.poly.com/mx/es)
17:48:38	60575/60575	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Feb%202024%2022:48:39%20GMT	https://www.poly.com/mx/es/solutions/platform/goto	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions/platform/goto	(from https://www.poly.com/mx/es)
17:48:39	112258/112258	---M-Z	200	added ('OK')	text/html	etag:%221b682-6113d2f41d8f4-gzip%22	https://www.poly.com/mx/es/solutions/platform/amazon	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions/platform/amazon.html	(from https://www.poly.com/mx/es)
17:48:39	110442/110442	---M-Z	200	added ('OK')	text/html	etag:%221af6a-611353dc4c18c-gzip%22	https://www.poly.com/mx/es/solutions/platform/genesys	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions/platform/genesys.html	(from https://www.poly.com/mx/es)
17:48:39	79180/79180	---M-Z	200	added ('OK')	text/html	etag:%221354c-61139f7fc0875-gzip%22	https://www.poly.com/mx/es/solutions/industry	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions/industry.html	(from https://www.poly.com/mx/es)
17:48:39	120576/120576	---M-Z	200	added ('OK')	text/html	etag:%221d700-6113a0dc18f2e-gzip%22	https://www.poly.com/mx/es/solutions/industry/government	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions/industry/government.html	(from https://www.poly.com/mx/es)
17:48:40	163372/163372	---M-Z	200	added ('OK')	text/html	etag:%2227e2c-61138a9c3baa4-gzip%22	https://www.poly.com/mx/es/solutions/industry/education	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions/industry/education.html	(from https://www.poly.com/mx/es)
17:48:40	155414/155414	---M-Z	200	added ('OK')	text/html	etag:%2225f16-6113d2313f0ee-gzip%22	https://www.poly.com/mx/es/solutions/industry/healthcare	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions/industry/healthcare.html	(from https://www.poly.com/mx/es)
17:48:40	120600/120600	---M-Z	200	added ('OK')	text/html	etag:%221d718-6114173d966d5-gzip%22	https://www.poly.com/mx/es/solutions/industry/financial-services	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions/industry/financial-services.html	(from https://www.poly.com/mx/es)
17:48:41	112451/112451	---M-Z	200	added ('OK')	text/html	etag:%221b743-6113b98060f5b-gzip%22	https://www.poly.com/mx/es/solutions/industry/media-entertainment	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions/industry/media-entertainment.html	(from https://www.poly.com/mx/es)
17:48:41	92245/92245	---M-Z	200	added ('OK')	text/html	etag:%2216855-61137471694cd-gzip%22	https://www.poly.com/mx/es/solutions/workspace	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions/workspace.html	(from https://www.poly.com/mx/es)
17:48:41	152221/152221	---M-Z	200	added ('OK')	text/html	etag:%222529d-6113b6ca9b69b-gzip%22	https://www.poly.com/mx/es/products/video-conferencing/studio-p/studio-p21	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/products/video-conferencing/studio-p/studio-p21.html	(from https://www.poly.com/mx/es)
17:48:41	188907/188907	---M-Z	200	added ('OK')	text/html	etag:%222e1eb-611393e1a79a0-gzip%22	https://www.poly.com/mx/es/solutions/workspace/office	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions/workspace/office.html	(from https://www.poly.com/mx/es)
17:48:42	147878/147878	---M-Z	200	added ('OK')	text/html	etag:%22241a6-6113aac557e61-gzip%22	https://www.poly.com/mx/es/solutions/workspace/work-from-home	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions/workspace/work-from-home.html	(from https://www.poly.com/mx/es)
17:48:43	112956/112956	---M-Z	200	added ('OK')	text/html	etag:%221b93c-61137a28c2ad3-gzip%22	https://www.poly.com/mx/es/solutions/workspace/on-the-go	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions/workspace/on-the-go.html	(from https://www.poly.com/mx/es)
17:48:43	190660/190660	---M-Z	200	added ('OK')	text/html	etag:%222e8c4-611402b962fb3-gzip%22	https://www.poly.com/mx/es/solutions/workspace/at-the-desk	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions/workspace/at-the-desk.html	(from https://www.poly.com/mx/es)
17:48:43	114623/114623	---M-Z	200	added ('OK')	text/html	etag:%221bfbf-6113d38c5ebcd-gzip%22	https://www.poly.com/mx/es/solutions/workspace/huddle-space	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions/workspace/huddle-space.html	(from https://www.poly.com/mx/es)
17:48:43	134192/134192	---M-Z	200	added ('OK')	text/html	etag:%2220c30-61140096dac3e-gzip%22	https://www.poly.com/mx/es/solutions/workspace/conference-room	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions/workspace/conference-room.html	(from https://www.poly.com/mx/es)
17:48:44	124231/124231	---M-Z	200	added ('OK')	text/html	etag:%221e547-6113a97228a4a-gzip%22	https://www.poly.com/mx/es/solutions/workspace/customer-service	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions/workspace/customer-service.html	(from https://www.poly.com/mx/es)
17:48:44	85178/85178	---M-Z	200	added ('OK')	text/html	etag:%2214cba-6113d50c7382c-gzip%22	https://www.poly.com/mx/es/solutions/workstyle	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions/workstyle.html	(from https://www.poly.com/mx/es)
17:48:44	131692/131692	---M-Z	200	added ('OK')	text/html	etag:%222026c-61139ecf6b585-gzip%22	https://www.poly.com/mx/es/solutions/workstyle/office-communicator	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions/workstyle/office-communicator.html	(from https://www.poly.com/mx/es)
17:48:45	130171/130171	---M-Z	200	added ('OK')	text/html	etag:%221fc7b-6114258a8555f-gzip%22	https://www.poly.com/mx/es/solutions/workstyle/office-collaborator	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions/workstyle/office-collaborator.html	(from https://www.poly.com/mx/es)
17:48:45	130001/130001	---M-Z	200	added ('OK')	text/html	etag:%221fbd1-611405f8477b3-gzip%22	https://www.poly.com/mx/es/solutions/workstyle/remote-collaborator	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions/workstyle/remote-collaborator.html	(from https://www.poly.com/mx/es)
17:48:45	142535/142535	---M-Z	200	added ('OK')	text/html	etag:%2222cc7-6113b86a73916-gzip%22	https://www.poly.com/mx/es/solutions/workstyle/flexible-worker	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions/workstyle/flexible-worker.html	(from https://www.poly.com/mx/es)
17:48:45	129626/129626	---M-Z	200	added ('OK')	text/html	etag:%221fa5a-6113d0f2b6e43-gzip%22	https://www.poly.com/mx/es/solutions/workstyle/road-warrior	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions/workstyle/road-warrior.html	(from https://www.poly.com/mx/es)
17:48:46	140521/140521	---M-Z	200	added ('OK')	text/html	etag:%22224e9-61139ff83084b-gzip%22	https://www.poly.com/mx/es/solutions/workstyle/connected-executive	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/solutions/workstyle/connected-executive.html	(from https://www.poly.com/mx/es)
17:48:46	83783/83783	---M-Z	200	added ('OK')	text/html	etag:%2214747-61135eeb4fbf6-gzip%22	https://www.poly.com/mx/es/company/contact	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/contact.html	(from https://www.poly.com/mx/es)
17:48:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Feb%202024%2022:48:46%20GMT	https://www.poly.com/mx/es/company/contact/sales	C:/Users/percy/OneDrive/Escritorio/NEXT%20PROJECTS/POLY%20PERU/www.poly.com/mx/es/company/contact/sales	(from https://www.poly.com/mx/es)
